#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           2240        1.55972        1.69167      0.0042313
           2241        1.55973        1.69161     0.00422982
           2242         1.5597        1.69155     0.00422834
           2243        1.55963        1.69149     0.00422686
           2244        1.55952        1.69143     0.00422539
           2245        1.55937        1.69137     0.00422392
           2246        1.55918        1.69131     0.00422245
           2247        1.55895        1.69125     0.00422098
           2248        1.55868         1.6912     0.00421951
           2249        1.55837        1.69114     0.00421805
           2250        1.55802        1.69108     0.00421659
           2251        1.55764        1.69102     0.00421513
           2252        1.55721        1.69096     0.00421368
           2253        1.55675         1.6909     0.00421223
           2254        1.55625        1.69084     0.00421079
           2255        1.55572        1.69078     0.00420935
           2256        1.55516        1.69072     0.00420791
           2257        1.55457        1.69066     0.00420648
           2258        1.55395         1.6906     0.00420505
           2259         1.5533        1.69054     0.00420363
           2260        1.55263        1.69048     0.00420221
           2261        1.55194        1.69042      0.0042008
           2262        1.55123        1.69035     0.00419939
           2263         1.5505        1.69029     0.00419799
           2264        1.54976        1.69023      0.0041966
           2265        1.54902        1.69017     0.00419521
           2266        1.54826        1.69011     0.00419382
           2267        1.54751        1.69004     0.00419244
           2268        1.54675        1.68998     0.00419107
           2269          1.546        1.68992      0.0041897
           2270        1.54526        1.68985     0.00418834
           2271        1.54453        1.68979     0.00418699
           2272        1.54382        1.68972     0.00418564
           2273        1.54313        1.68966     0.00418429
           2274        1.54246        1.68959     0.00418295
           2275        1.54182        1.68953     0.00418162
           2276        1.54122        1.68946     0.00418029
           2277        1.54066         1.6894     0.00417896
           2278        1.54013        1.68933     0.00417764
           2279        1.53966        1.68927     0.00417633
           2280        1.53923         1.6892     0.00417501
           2281        1.53886        1.68914      0.0041737
           2282        1.53855        1.68907      0.0041724
           2283         1.5383          1.689     0.00417109
           2284        1.53811        1.68894     0.00416979
           2285        1.53799        1.68887     0.00416849
           2286        1.53793        1.68881     0.00416719
           2287        1.53794        1.68874     0.00416589
           2288        1.53802        1.68867     0.00416459
           2289        1.53816        1.68861     0.00416329
           2290        1.53838        1.68854     0.00416198
           2291        1.53866        1.68848     0.00416068
           2292          1.539        1.68841     0.00415938
           2293         1.5394        1.68835     0.00415807
           2294        1.53986        1.68828     0.00415676
           2295        1.54038        1.68822     0.00415545
           2296        1.54094        1.68815     0.00415414
           2297        1.54154        1.68809     0.00415282
           2298        1.54219        1.68803      0.0041515
           2299        1.54286        1.68796     0.00415017
           2300        1.54357         1.6879     0.00414884
           2301        1.54429        1.68784     0.00414751
           2302        1.54503        1.68778     0.00414617
           2303        1.54578        1.68771     0.00414483
           2304        1.54654        1.68765     0.00414348
           2305        1.54729        1.68759     0.00414213
           2306        1.54803        1.68753     0.00414078
           2307        1.54875        1.68747     0.00413942
           2308        1.54946        1.68741     0.00413806
           2309        1.55015        1.68735     0.00413669
           2310         1.5508        1.68729     0.00413532
           2311        1.55142        1.68723     0.00413395
           2312        1.55201        1.68718     0.00413258
           2313        1.55256        1.68712      0.0041312
           2314        1.55307        1.68706     0.00412982
           2315        1.55354          1.687     0.00412844
           2316        1.55396        1.68694     0.00412706
           2317        1.55434        1.68689     0.00412567
           2318        1.55468        1.68683     0.00412429
           2319        1.55498        1.68677      0.0041229
           2320        1.55523        1.68672     0.00412151
           2321        1.55545        1.68666     0.00412013
           2322        1.55564         1.6866     0.00411874
           2323        1.55579        1.68655     0.00411735
           2324        1.55592        1.68649     0.00411596
           2325        1.55602        1.68644     0.00411457
           2326        1.55611        1.68638     0.00411319
           2327        1.55618        1.68632      0.0041118
           2328        1.55624        1.68627     0.00411041
           2329         1.5563        1.68621     0.00410903
           2330        1.55636        1.68616     0.00410764
           2331        1.55642         1.6861     0.00410626
           2332        1.55649        1.68604     0.00410487
           2333        1.55657        1.68599     0.00410349
           2334        1.55666        1.68593      0.0041021
           2335        1.55678        1.68588     0.00410072
           2336        1.55691        1.68582     0.00409934
           2337        1.55707        1.68577     0.00409795
           2338        1.55725        1.68571     0.00409657
           2339        1.55744        1.68566     0.00409518
           2340        1.55766         1.6856      0.0040938
           2341         1.5579        1.68555     0.00409241
           2342        1.55816        1.68549     0.00409103
           2343        1.55843        1.68544     0.00408964
           2344        1.55872        1.68539     0.00408825
           2345        1.55901        1.68533     0.00408686
           2346        1.55931        1.68528     0.00408548
           2347        1.55961        1.68523     0.00408409
           2348        1.55991        1.68517      0.0040827
           2349        1.56021        1.68512      0.0040813
           2350        1.56049        1.68507     0.00407991
           2351        1.56075        1.68501     0.00407852
           2352          1.561        1.68496     0.00407713
           2353        1.56122        1.68491     0.00407573
           2354        1.56142        1.68485     0.00407434
           2355        1.56159         1.6848     0.00407294
           2356        1.56172        1.68475     0.00407155
           2357        1.56183         1.6847     0.00407016
           2358        1.56189        1.68465     0.00406876
           2359        1.56192        1.68459     0.00406737
           2360         1.5619        1.68454     0.00406598
           2361        1.56185        1.68449     0.00406459
           2362        1.56175        1.68444      0.0040632
           2363        1.56161        1.68439     0.00406182
           2364        1.56143        1.68433     0.00406043
           2365        1.56122        1.68428     0.00405905
           2366        1.56096        1.68423     0.00405767
           2367        1.56066        1.68418     0.00405629
           2368        1.56033        1.68413     0.00405491
           2369        1.55997        1.68407     0.00405354
           2370        1.55958        1.68402     0.00405217
           2371        1.55916        1.68397      0.0040508
           2372        1.55871        1.68392     0.00404944
           2373        1.55824        1.68386     0.00404808
           2374        1.55776        1.68381     0.00404672
           2375        1.55727        1.68376     0.00404537
           2376        1.55676         1.6837     0.00404402
           2377        1.55625        1.68365     0.00404267
           2378        1.55574        1.68359     0.00404133
           2379        1.55524        1.68354     0.00403999
           2380        1.55475        1.68349     0.00403866
           2381        1.55427        1.68343     0.00403733
           2382        1.55381        1.68338       0.004036
           2383        1.55337        1.68332     0.00403467
           2384        1.55297        1.68327     0.00403335
           2385        1.55259        1.68321     0.00403203
           2386        1.55226        1.68316     0.00403071
           2387        1.55197         1.6831      0.0040294
           2388        1.55172        1.68305     0.00402809
           2389        1.55153        1.68299     0.00402678
           2390        1.55138        1.68294     0.00402547
           2391        1.55129        1.68288     0.00402416
           2392        1.55127        1.68283     0.00402286
           2393         1.5513        1.68277     0.00402155
           2394        1.55139        1.68272     0.00402025
           2395        1.55155        1.68266     0.00401894
           2396        1.55177        1.68261     0.00401764
           2397        1.55205        1.68256     0.00401633
           2398         1.5524         1.6825     0.00401502
           2399         1.5528        1.68245     0.00401371
           2400        1.55327        1.68239      0.0040124
           2401        1.55379        1.68234     0.00401109
           2402        1.55437        1.68229     0.00400977
           2403          1.555        1.68223     0.00400845
           2404        1.55568        1.68218     0.00400713
           2405         1.5564        1.68213      0.0040058
           2406        1.55716        1.68208     0.00400448
           2407        1.55796        1.68202     0.00400314
           2408        1.55879        1.68197     0.00400181
           2409        1.55965        1.68192     0.00400047
           2410        1.56053        1.68187     0.00399913
           2411        1.56142        1.68182     0.00399778
           2412        1.56233        1.68177     0.00399643
           2413        1.56325        1.68172     0.00399508
           2414        1.56417        1.68168     0.00399372
           2415         1.5651        1.68163     0.00399235
           2416        1.56602        1.68158     0.00399099
           2417        1.56693        1.68153     0.00398962
           2418        1.56783        1.68148     0.00398825
           2419        1.56871        1.68144     0.00398687
           2420        1.56959        1.68139     0.00398549
           2421        1.57044        1.68135     0.00398411
           2422        1.57127         1.6813     0.00398272
           2423        1.57207        1.68126     0.00398133
           2424        1.57285        1.68121     0.00397994
           2425         1.5736        1.68117     0.00397855
           2426        1.57433        1.68112     0.00397715
           2427        1.57503        1.68108     0.00397575
           2428        1.57569        1.68104     0.00397435
           2429        1.57633        1.68099     0.00397295
           2430        1.57693        1.68095     0.00397155
           2431        1.57751        1.68091     0.00397014
           2432        1.57805        1.68086     0.00396873
           2433        1.57856        1.68082     0.00396733
           2434        1.57904        1.68078     0.00396592
           2435        1.57948        1.68074     0.00396451
           2436         1.5799         1.6807     0.00396309
           2437        1.58028        1.68066     0.00396168
           2438        1.58063        1.68062     0.00396027
           2439        1.58095        1.68057     0.00395886
           2440        1.58124        1.68053     0.00395744
           2441        1.58149        1.68049     0.00395603
           2442        1.58172        1.68045     0.00395462
           2443        1.58191        1.68041      0.0039532
           2444        1.58208        1.68037     0.00395179
           2445        1.58221        1.68033     0.00395038
           2446        1.58231        1.68029     0.00394897
           2447        1.58237        1.68025     0.00394756
           2448        1.58241        1.68021     0.00394615
           2449        1.58242        1.68017     0.00394474
           2450        1.58239        1.68013     0.00394333
           2451        1.58233        1.68009     0.00394192
           2452        1.58224        1.68005     0.00394052
           2453        1.58212        1.68001     0.00393911
           2454        1.58196        1.67997     0.00393771
           2455        1.58178        1.67993     0.00393631
           2456        1.58156        1.67989     0.00393491
           2457        1.58131        1.67985     0.00393351
           2458        1.58103        1.67981     0.00393212
           2459        1.58071        1.67977     0.00393072
           2460        1.58037        1.67973     0.00392933
           2461        1.57999        1.67969     0.00392795
           2462        1.57959        1.67965     0.00392656
           2463        1.57915        1.67961     0.00392518
           2464        1.57868        1.67957      0.0039238
           2465        1.57818        1.67953     0.00392242
           2466        1.57766        1.67949     0.00392105
           2467        1.57711        1.67944     0.00391968
           2468        1.57653         1.6794     0.00391832
           2469        1.57592        1.67936     0.00391695
           2470        1.57529        1.67932     0.00391559
           2471        1.57464        1.67928     0.00391424
           2472        1.57397        1.67923     0.00391289
           2473        1.57328        1.67919     0.00391154
           2474        1.57257        1.67915     0.00391019
           2475        1.57184         1.6791     0.00390886
           2476        1.57111        1.67906     0.00390752
           2477        1.57037        1.67902     0.00390619
           2478        1.56962        1.67897     0.00390486
           2479        1.56886        1.67893     0.00390354
           2480        1.56811        1.67888     0.00390222
           2481        1.56737        1.67884     0.00390091
           2482        1.56663        1.67879      0.0038996
           2483         1.5659        1.67875     0.00389829
           2484        1.56519         1.6787     0.00389699
           2485        1.56449        1.67866     0.00389569
           2486        1.56382        1.67861      0.0038944
           2487        1.56318        1.67856     0.00389311
           2488        1.56256        1.67852     0.00389183
           2489        1.56198        1.67847     0.00389054
           2490        1.56143        1.67842     0.00388926
           2491        1.56092        1.67838     0.00388799
           2492        1.56044        1.67833     0.00388672
           2493           1.56        1.67828     0.00388545
           2494        1.55961        1.67823     0.00388418
           2495        1.55924        1.67819     0.00388292
           2496        1.55892        1.67814     0.00388166
           2497        1.55863        1.67809      0.0038804
           2498        1.55837        1.67804     0.00387914
           2499        1.55814        1.67799     0.00387788
           2500        1.55794        1.67795     0.00387663
           2501        1.55776         1.6779     0.00387538
           2502        1.55759        1.67785     0.00387413
           2503        1.55744         1.6778     0.00387288
           2504        1.55729        1.67775     0.00387163
           2505        1.55715        1.67771     0.00387038
           2506          1.557        1.67766     0.00386914
           2507        1.55685        1.67761      0.0038679
           2508        1.55668        1.67756     0.00386665
           2509        1.55651        1.67751     0.00386541
           2510        1.55631        1.67746     0.00386418
           2511        1.55609        1.67742     0.00386294
           2512        1.55586        1.67737      0.0038617
           2513         1.5556        1.67732     0.00386047
           2514        1.55531        1.67727     0.00385924
           2515          1.555        1.67722     0.00385801
           2516        1.55467        1.67717     0.00385679
           2517        1.55432        1.67713     0.00385556
           2518        1.55394        1.67708     0.00385434
           2519        1.55355        1.67703     0.00385312
           2520        1.55315        1.67698     0.00385191
           2521        1.55273        1.67693      0.0038507
           2522        1.55231        1.67688     0.00384949
           2523        1.55189        1.67683     0.00384828
           2524        1.55147        1.67678     0.00384708
           2525        1.55106        1.67673     0.00384587
           2526        1.55066        1.67668     0.00384468
           2527        1.55028        1.67663     0.00384348
           2528        1.54992        1.67658     0.00384229
           2529        1.54958        1.67653     0.00384109
           2530        1.54928        1.67648     0.00383991
           2531        1.54901        1.67643     0.00383872
           2532        1.54877        1.67638     0.00383753
           2533        1.54858        1.67633     0.00383635
           2534        1.54843        1.67628     0.00383517
           2535        1.54833        1.67623     0.00383399
           2536        1.54828        1.67618     0.00383281
           2537        1.54827        1.67613     0.00383163
           2538        1.54832        1.67608     0.00383045
           2539        1.54842        1.67603     0.00382927
           2540        1.54857        1.67598     0.00382809
           2541        1.54877        1.67593     0.00382691
           2542        1.54902        1.67588     0.00382573
           2543        1.54933        1.67583     0.00382455
           2544        1.54968        1.67578     0.00382337
           2545        1.55008        1.67573     0.00382219
           2546        1.55053        1.67568       0.003821
           2547        1.55102        1.67563     0.00381982
           2548        1.55155        1.67558     0.00381863
           2549        1.55212        1.67553     0.00381744
           2550        1.55273        1.67548     0.00381624
           2551        1.55337        1.67544     0.00381505
           2552        1.55404        1.67539     0.00381385
           2553        1.55474        1.67534     0.00381265
           2554        1.55546        1.67529     0.00381144
           2555         1.5562        1.67525     0.00381024
           2556        1.55697         1.6752     0.00380903
           2557        1.55774        1.67516     0.00380781
           2558        1.55853        1.67511      0.0038066
           2559        1.55932        1.67506     0.00380538
           2560        1.56012        1.67502     0.00380416
           2561        1.56092        1.67497     0.00380293
           2562        1.56171        1.67493     0.00380171
           2563         1.5625        1.67489     0.00380048
           2564        1.56327        1.67484     0.00379924
           2565        1.56404         1.6748     0.00379801
           2566        1.56478        1.67476     0.00379677
           2567        1.56551        1.67471     0.00379553
           2568        1.56621        1.67467     0.00379429
           2569        1.56689        1.67463     0.00379304
           2570        1.56754        1.67459     0.00379179
           2571        1.56815        1.67455     0.00379055
           2572        1.56874        1.67451     0.00378929
           2573        1.56929        1.67447     0.00378804
           2574         1.5698        1.67442     0.00378679
           2575        1.57027        1.67438     0.00378553
           2576         1.5707        1.67434     0.00378428
           2577        1.57109         1.6743     0.00378302
           2578        1.57143        1.67426     0.00378177
           2579        1.57173        1.67422     0.00378051
           2580        1.57199        1.67418     0.00377925
           2581         1.5722        1.67415     0.00377799
           2582        1.57236        1.67411     0.00377674
           2583        1.57248        1.67407     0.00377548
           2584        1.57256        1.67403     0.00377422
           2585        1.57259        1.67399     0.00377297
           2586        1.57258        1.67395     0.00377171
           2587        1.57252        1.67391     0.00377046
           2588        1.57243        1.67387      0.0037692
           2589         1.5723        1.67383     0.00376795
           2590        1.57213        1.67379      0.0037667
           2591        1.57193        1.67375     0.00376545
           2592         1.5717        1.67371     0.00376421
           2593        1.57144        1.67367     0.00376296
           2594        1.57115        1.67363     0.00376172
           2595        1.57085        1.67359     0.00376048
           2596        1.57052        1.67355     0.00375924
           2597        1.57018        1.67351       0.003758
           2598        1.56984        1.67348     0.00375677
           2599        1.56948        1.67344     0.00375553
           2600        1.56913        1.67339      0.0037543
           2601        1.56878        1.67335     0.00375308
           2602        1.56843        1.67331     0.00375185
           2603        1.56809        1.67327     0.00375063
           2604        1.56777        1.67323      0.0037494
           2605        1.56747        1.67319     0.00374819
           2606        1.56719        1.67315     0.00374697
           2607        1.56694        1.67311     0.00374575
           2608        1.56671        1.67307     0.00374454
           2609        1.56652        1.67303     0.00374333
           2610        1.56636        1.67299     0.00374211
           2611        1.56623        1.67295      0.0037409
           2612        1.56614        1.67291      0.0037397
           2613        1.56609        1.67287     0.00373849
           2614        1.56608        1.67283     0.00373728
           2615         1.5661        1.67278     0.00373607
           2616        1.56616        1.67274     0.00373487
           2617        1.56626         1.6727     0.00373366
           2618        1.56639        1.67266     0.00373246
           2619        1.56655        1.67262     0.00373125
           2620        1.56675        1.67258     0.00373005
           2621        1.56696        1.67254     0.00372884
           2622         1.5672         1.6725     0.00372764
           2623        1.56745        1.67246     0.00372643
           2624        1.56772        1.67242     0.00372522
           2625          1.568        1.67238     0.00372402
           2626        1.56828        1.67234     0.00372281
           2627        1.56856         1.6723      0.0037216
           2628        1.56883        1.67226     0.00372039
           2629        1.56909        1.67222     0.00371919
           2630        1.56934        1.67218     0.00371798
           2631        1.56956        1.67215     0.00371677
           2632        1.56976        1.67211     0.00371556
           2633        1.56993        1.67207     0.00371435
           2634        1.57006        1.67203     0.00371314
           2635        1.57015        1.67199     0.00371194
           2636         1.5702        1.67195     0.00371073
           2637         1.5702        1.67191     0.00370952
           2638        1.57015        1.67187     0.00370832
           2639        1.57004        1.67184     0.00370711
           2640        1.56987         1.6718     0.00370591
           2641        1.56965        1.67176     0.00370471
           2642        1.56935        1.67172     0.00370351
           2643        1.56899        1.67168     0.00370231
           2644        1.56856        1.67164     0.00370112
           2645        1.56806         1.6716     0.00369992
           2646        1.56749        1.67156     0.00369873
           2647        1.56684        1.67152     0.00369755
           2648        1.56612        1.67148     0.00369637
           2649        1.56533        1.67144     0.00369519
           2650        1.56445         1.6714     0.00369401
           2651         1.5635        1.67136     0.00369285
           2652        1.56248        1.67132     0.00369168
           2653        1.56138        1.67128     0.00369052
           2654         1.5602        1.67124     0.00368937
           2655        1.55896         1.6712     0.00368822
           2656        1.55764        1.67115     0.00368708
           2657        1.55626        1.67111     0.00368595
           2658        1.55481        1.67107     0.00368482
           2659        1.55331        1.67102      0.0036837
           2660        1.55174        1.67098     0.00368259
           2661        1.55012        1.67093     0.00368148
           2662        1.54846        1.67089     0.00368039
           2663        1.54676        1.67084      0.0036793
           2664        1.54502        1.67079     0.00367822
           2665        1.54326        1.67074     0.00367716
           2666        1.54148         1.6707      0.0036761
           2667        1.53968        1.67065     0.00367505
           2668        1.53789         1.6706       0.003674
           2669         1.5361        1.67055     0.00367297
           2670        1.53433         1.6705     0.00367195
           2671        1.53258        1.67044     0.00367094
           2672        1.53087        1.67039     0.00366994
           2673         1.5292        1.67034     0.00366895
           2674        1.52758        1.67029     0.00366796
           2675        1.52603        1.67023     0.00366699
           2676        1.52456        1.67018     0.00366602
           2677        1.52316        1.67012     0.00366506
           2678        1.52185        1.67007     0.00366411
           2679        1.52064        1.67001     0.00366317
           2680        1.51952        1.66996     0.00366223
           2681        1.51852         1.6699      0.0036613
           2682        1.51763        1.66984     0.00366038
           2683        1.51685        1.66978     0.00365946
           2684        1.51618        1.66973     0.00365854
           2685        1.51563        1.66967     0.00365763
           2686        1.51521        1.66961     0.00365672
           2687        1.51489        1.66956     0.00365581
           2688         1.5147         1.6695     0.00365491
           2689        1.51461        1.66944       0.003654
           2690        1.51463        1.66938     0.00365309
           2691        1.51475        1.66932     0.00365219
           2692        1.51498        1.66927     0.00365128
           2693        1.51529        1.66921     0.00365037
           2694        1.51569        1.66915     0.00364946
           2695        1.51617         1.6691     0.00364855
           2696        1.51671        1.66904     0.00364764
           2697        1.51733        1.66898     0.00364672
           2698          1.518        1.66893      0.0036458
           2699        1.51872        1.66887     0.00364487
           2700        1.51948        1.66882     0.00364394
           2701        1.52027        1.66876       0.003643
           2702        1.52109        1.66871     0.00364207
           2703        1.52193        1.66865     0.00364112
           2704        1.52278         1.6686     0.00364018
           2705        1.52363        1.66855     0.00363923
           2706        1.52448        1.66849     0.00363827
           2707        1.52533        1.66844     0.00363731
           2708        1.52616        1.66839     0.00363635
           2709        1.52697        1.66833     0.00363538
           2710        1.52776        1.66828     0.00363441
           2711        1.52852        1.66823     0.00363343
           2712        1.52925        1.66818     0.00363245
           2713        1.52994        1.66813     0.00363147
           2714        1.53059        1.66808     0.00363049
           2715         1.5312        1.66803      0.0036295
           2716        1.53176        1.66798     0.00362851
           2717        1.53228        1.66793     0.00362752
           2718        1.53275        1.66788     0.00362653
           2719        1.53317        1.66783     0.00362553
           2720        1.53354        1.66778     0.00362453
           2721        1.53386        1.66773     0.00362354
           2722        1.53413        1.66768     0.00362254
           2723        1.53434        1.66763     0.00362154
           2724        1.53451        1.66758     0.00362054
           2725        1.53463        1.66753     0.00361954
           2726         1.5347        1.66749     0.00361854
           2727        1.53472        1.66744     0.00361754
           2728        1.53469        1.66739     0.00361654
           2729        1.53463        1.66734     0.00361554
           2730        1.53451        1.66729     0.00361455
           2731        1.53436        1.66724     0.00361355
           2732        1.53417        1.66719     0.00361256
           2733        1.53395        1.66714     0.00361156
           2734        1.53369         1.6671     0.00361057
           2735         1.5334        1.66705     0.00360958
           2736        1.53308          1.667     0.00360859
           2737        1.53273        1.66695     0.00360761
           2738        1.53236         1.6669     0.00360663
           2739        1.53197        1.66685     0.00360565
           2740        1.53156         1.6668     0.00360467
           2741        1.53114        1.66675     0.00360369
           2742         1.5307         1.6667     0.00360272
           2743        1.53024        1.66665     0.00360175
           2744        1.52978         1.6666     0.00360078
           2745        1.52931        1.66655     0.00359982
           2746        1.52884         1.6665     0.00359886
           2747        1.52836        1.66645      0.0035979
           2748        1.52788         1.6664     0.00359694
           2749         1.5274        1.66635     0.00359599
           2750        1.52692         1.6663     0.00359504
           2751        1.52645        1.66625     0.00359409
           2752        1.52597         1.6662     0.00359315
           2753         1.5255        1.66615     0.00359221
           2754        1.52503         1.6661     0.00359127
           2755        1.52457        1.66604     0.00359033
           2756        1.52412        1.66599      0.0035894
           2757        1.52366        1.66594     0.00358847
           2758        1.52321        1.66589     0.00358754
           2759        1.52277        1.66584     0.00358661
           2760        1.52233        1.66579     0.00358569
           2761        1.52189        1.66573     0.00358477
           2762        1.52145        1.66568     0.00358385
           2763        1.52102        1.66563     0.00358294
           2764        1.52058        1.66558     0.00358203
           2765        1.52014        1.66552     0.00358112
           2766         1.5197        1.66547     0.00358021
           2767        1.51925        1.66542     0.00357931
           2768         1.5188        1.66537     0.00357841
           2769        1.51834        1.66531     0.00357751
           2770        1.51787        1.66526     0.00357661
           2771         1.5174        1.66521     0.00357572
           2772        1.51691        1.66515     0.00357483
           2773        1.51641         1.6651     0.00357394
           2774        1.51589        1.66504     0.00357306
           2775        1.51536        1.66499     0.00357218
           2776        1.51482        1.66494      0.0035713
           2777        1.51426        1.66488     0.00357043
           2778        1.51369        1.66483     0.00356956
           2779        1.51309        1.66477     0.00356869
           2780        1.51248        1.66472     0.00356783
           2781        1.51185        1.66466     0.00356697
           2782        1.51121        1.66461     0.00356611
           2783        1.51055        1.66455     0.00356526
           2784        1.50987         1.6645     0.00356441
           2785        1.50918        1.66444     0.00356357
           2786        1.50847        1.66439     0.00356273
           2787        1.50775        1.66433     0.00356189
           2788        1.50702        1.66427     0.00356106
           2789        1.50628        1.66422     0.00356024
           2790        1.50553        1.66416     0.00355941
           2791        1.50477         1.6641      0.0035586
           2792        1.50401        1.66405     0.00355779
           2793        1.50325        1.66399     0.00355698
           2794        1.50248        1.66393     0.00355617
           2795        1.50172        1.66387     0.00355537
           2796        1.50096        1.66381     0.00355458
           2797        1.50021        1.66376     0.00355379
           2798        1.49946         1.6637     0.00355301
           2799        1.49873        1.66364     0.00355223
           2800        1.49801        1.66358     0.00355145
           2801        1.49731        1.66352     0.00355068
           2802        1.49662        1.66346     0.00354991
           2803        1.49596         1.6634     0.00354915
           2804        1.49531        1.66334     0.00354839
           2805        1.49469        1.66328     0.00354763
           2806        1.49409        1.66322     0.00354688
           2807        1.49352        1.66316     0.00354613
           2808        1.49298         1.6631     0.00354539
           2809        1.49246        1.66304     0.00354464
           2810        1.49197        1.66298     0.00354391
           2811        1.49151        1.66292     0.00354317
           2812        1.49108        1.66285     0.00354244
           2813        1.49067        1.66279     0.00354171
           2814        1.49029        1.66273     0.00354098
           2815        1.48995        1.66267     0.00354025
           2816        1.48963        1.66261     0.00353953
           2817        1.48933        1.66255     0.00353881
           2818        1.48907        1.66249     0.00353809
           2819        1.48882        1.66242     0.00353737
           2820        1.48861        1.66236     0.00353665
           2821        1.48841         1.6623     0.00353593
           2822        1.48825        1.66224     0.00353522
           2823         1.4881        1.66218      0.0035345
           2824        1.48798        1.66212     0.00353379
           2825        1.48787        1.66205     0.00353308
           2826        1.48779        1.66199     0.00353237
           2827        1.48773        1.66193     0.00353165
           2828        1.48769        1.66187     0.00353094
           2829        1.48766        1.66181     0.00353023
           2830        1.48766        1.66175     0.00352952
           2831        1.48768        1.66169     0.00352881
           2832        1.48771        1.66162      0.0035281
           2833        1.48777        1.66156     0.00352739
           2834        1.48784         1.6615     0.00352667
           2835        1.48793        1.66144     0.00352596
           2836        1.48804        1.66138     0.00352525
           2837        1.48817        1.66132     0.00352453
           2838        1.48832        1.66126     0.00352382
           2839        1.48848         1.6612      0.0035231
           2840        1.48866        1.66113     0.00352239
           2841        1.48887        1.66107     0.00352167
           2842        1.48909        1.66101     0.00352095
           2843        1.48932        1.66095     0.00352023
           2844        1.48957        1.66089     0.00351951
           2845        1.48984        1.66083     0.00351878
           2846        1.49013        1.66077     0.00351806
           2847        1.49042        1.66071     0.00351733
           2848        1.49073        1.66065      0.0035166
           2849        1.49106        1.66059     0.00351587
           2850        1.49139        1.66053     0.00351514
           2851        1.49174        1.66048     0.00351441
           2852        1.49209        1.66042     0.00351367
           2853        1.49244        1.66036     0.00351293
           2854        1.49281         1.6603     0.00351219
           2855        1.49317        1.66024     0.00351145
           2856        1.49354        1.66018      0.0035107
           2857         1.4939        1.66012     0.00350996
           2858        1.49427        1.66007     0.00350921
           2859        1.49462        1.66001     0.00350846
           2860        1.49497        1.65995     0.00350771
           2861        1.49532        1.65989     0.00350695
           2862        1.49565        1.65984      0.0035062
           2863        1.49596        1.65978     0.00350544
           2864        1.49627        1.65972     0.00350468
           2865        1.49655        1.65966     0.00350392
           2866        1.49682        1.65961     0.00350316
           2867        1.49706        1.65955     0.00350239
           2868        1.49728        1.65949     0.00350163
           2869        1.49748        1.65944     0.00350086
           2870        1.49765        1.65938      0.0035001
           2871        1.49779        1.65932     0.00349933
           2872         1.4979        1.65927     0.00349856
           2873        1.49798        1.65921      0.0034978
           2874        1.49803        1.65916     0.00349703
           2875        1.49804         1.6591     0.00349626
           2876        1.49802        1.65904      0.0034955
           2877        1.49797        1.65899     0.00349473
           2878        1.49788        1.65893     0.00349396
           2879        1.49775        1.65888      0.0034932
           2880        1.49759        1.65882     0.00349243
           2881        1.49739        1.65876     0.00349167
           2882        1.49716        1.65871     0.00349091
           2883        1.49689        1.65865     0.00349015
           2884        1.49658         1.6586     0.00348939
           2885        1.49624        1.65854     0.00348864
           2886        1.49587        1.65848     0.00348788
           2887        1.49547        1.65843     0.00348713
           2888        1.49504        1.65837     0.00348638
           2889        1.49458        1.65831     0.00348564
           2890        1.49409        1.65826     0.00348489
           2891        1.49359         1.6582     0.00348415
           2892        1.49306        1.65814     0.00348342
           2893        1.49252        1.65809     0.00348268
           2894        1.49196        1.65803     0.00348195
           2895         1.4914        1.65797     0.00348123
           2896        1.49082        1.65791      0.0034805
           2897        1.49025        1.65785     0.00347978
           2898        1.48968         1.6578     0.00347907
           2899        1.48911        1.65774     0.00347835
           2900        1.48855        1.65768     0.00347764
           2901        1.48801        1.65762     0.00347694
           2902        1.48748        1.65756     0.00347623
           2903        1.48697         1.6575     0.00347553
           2904        1.48649        1.65745     0.00347483
           2905        1.48603        1.65739     0.00347414
           2906         1.4856        1.65733     0.00347344
           2907         1.4852        1.65727     0.00347275
           2908        1.48484        1.65721     0.00347207
           2909        1.48451        1.65715     0.00347138
           2910        1.48422        1.65709      0.0034707
           2911        1.48396        1.65703     0.00347001
           2912        1.48374        1.65697     0.00346933
           2913        1.48356        1.65691     0.00346865
           2914        1.48341        1.65685     0.00346797
           2915         1.4833        1.65679     0.00346729
           2916        1.48323        1.65673     0.00346662
           2917        1.48318        1.65667     0.00346594
           2918        1.48317        1.65661     0.00346526
           2919        1.48318        1.65655     0.00346458
           2920        1.48322         1.6565      0.0034639
           2921        1.48328        1.65644     0.00346323
           2922        1.48336        1.65638     0.00346255
           2923        1.48346        1.65632     0.00346187
           2924        1.48357        1.65626     0.00346119
           2925        1.48369         1.6562     0.00346051
           2926        1.48382        1.65614     0.00345983
           2927        1.48395        1.65608     0.00345914
           2928        1.48409        1.65602     0.00345846
           2929        1.48424        1.65596     0.00345778
           2930        1.48438        1.65591     0.00345709
           2931        1.48451        1.65585     0.00345641
           2932        1.48465        1.65579     0.00345572
           2933        1.48477        1.65573     0.00345504
           2934         1.4849        1.65567     0.00345435
           2935        1.48501        1.65561     0.00345366
           2936        1.48511        1.65556     0.00345297
           2937        1.48521         1.6555     0.00345229
           2938         1.4853        1.65544      0.0034516
