#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1211        0.80315       0.804085     0.00361309
           1212         0.8013       0.804083     0.00361011
           1213       0.799418       0.804079     0.00360714
           1214       0.797517       0.804074     0.00360417
           1215       0.795611       0.804067     0.00360121
           1216       0.793711       0.804058     0.00359826
           1217       0.791827       0.804048     0.00359532
           1218        0.78997       0.804037     0.00359238
           1219       0.788157       0.804024     0.00358946
           1220       0.786394       0.804009     0.00358655
           1221       0.784689       0.803993     0.00358364
           1222       0.783051       0.803976     0.00358075
           1223       0.781488       0.803958     0.00357787
           1224       0.780005       0.803938       0.003575
           1225       0.778609       0.803918     0.00357214
           1226       0.777302       0.803896      0.0035693
           1227       0.776085       0.803873     0.00356646
           1228        0.77496        0.80385     0.00356363
           1229       0.773928       0.803825     0.00356082
           1230       0.772986         0.8038     0.00355801
           1231       0.772132       0.803774     0.00355521
           1232       0.771364       0.803748     0.00355242
           1233       0.770677       0.803721     0.00354964
           1234       0.770068       0.803694     0.00354687
           1235       0.769533       0.803666     0.00354411
           1236       0.769066       0.803638     0.00354135
           1237       0.768666        0.80361      0.0035386
           1238       0.768332       0.803582     0.00353586
           1239       0.768057       0.803553     0.00353312
           1240       0.767836       0.803524     0.00353039
           1241       0.767664       0.803495     0.00352766
           1242       0.767539       0.803466     0.00352494
           1243       0.767458       0.803437     0.00352222
           1244       0.767417       0.803408     0.00351951
           1245       0.767412        0.80338      0.0035168
           1246       0.767436       0.803351      0.0035141
           1247       0.767489       0.803322      0.0035114
           1248       0.767568       0.803293      0.0035087
           1249       0.767667       0.803265     0.00350601
           1250       0.767784       0.803236     0.00350332
           1251       0.767914       0.803208     0.00350063
           1252       0.768051        0.80318     0.00349795
           1253       0.768189       0.803152     0.00349527
           1254       0.768324       0.803124     0.00349259
           1255       0.768452       0.803097     0.00348992
           1256       0.768569       0.803069     0.00348725
           1257       0.768668       0.803042     0.00348458
           1258       0.768747       0.803015     0.00348192
           1259       0.768803       0.802987     0.00347926
           1260        0.76883        0.80296      0.0034766
           1261       0.768821       0.802933     0.00347395
           1262       0.768773       0.802906      0.0034713
           1263       0.768681       0.802879     0.00346866
           1264       0.768542       0.802852     0.00346602
           1265       0.768355       0.802825     0.00346339
           1266       0.768117       0.802797     0.00346076
           1267       0.767831        0.80277     0.00345814
           1268       0.767496       0.802742     0.00345552
           1269       0.767112       0.802714     0.00345292
           1270       0.766682       0.802685     0.00345031
           1271       0.766209       0.802657     0.00344772
           1272       0.765699       0.802628     0.00344513
           1273       0.765157       0.802598     0.00344255
           1274        0.76459       0.802568     0.00343998
           1275       0.764006       0.802538     0.00343741
           1276       0.763412       0.802507     0.00343485
           1277        0.76282       0.802476     0.00343231
           1278       0.762241       0.802445     0.00342976
           1279       0.761686       0.802413     0.00342723
           1280       0.761162       0.802381      0.0034247
           1281       0.760683       0.802348     0.00342219
           1282       0.760263       0.802315     0.00341967
           1283       0.759912       0.802282     0.00341717
           1284       0.759641       0.802249     0.00341467
           1285        0.75946       0.802216     0.00341217
           1286       0.759379       0.802183     0.00340968
           1287       0.759406       0.802149      0.0034072
           1288       0.759549       0.802116     0.00340471
           1289       0.759817       0.802083     0.00340223
           1290       0.760213       0.802051     0.00339974
           1291       0.760745       0.802019     0.00339726
           1292       0.761416       0.801988     0.00339478
           1293       0.762231       0.801957     0.00339229
           1294       0.763191       0.801927      0.0033898
           1295       0.764292       0.801898     0.00338731
           1296       0.765531        0.80187     0.00338481
           1297       0.766906       0.801843     0.00338231
           1298       0.768416       0.801817      0.0033798
           1299       0.770057       0.801793     0.00337729
           1300       0.771821       0.801769     0.00337477
           1301       0.773702       0.801748     0.00337224
           1302       0.775694       0.801728     0.00336971
           1303       0.777791        0.80171     0.00336718
           1304       0.779985       0.801693     0.00336464
           1305        0.78227       0.801678     0.00336209
           1306        0.78464       0.801665     0.00335954
           1307       0.787093       0.801654     0.00335699
           1308       0.789623       0.801645     0.00335444
           1309       0.792225       0.801637     0.00335188
           1310       0.794894       0.801632     0.00334933
           1311       0.797628       0.801629     0.00334677
           1312       0.800427       0.801628     0.00334422
           1313       0.803289        0.80163     0.00334168
           1314       0.806214       0.801633     0.00333913
           1315       0.809203       0.801639      0.0033366
           1316       0.812259       0.801647     0.00333407
           1317       0.815384       0.801657     0.00333156
           1318       0.818579        0.80167     0.00332906
           1319       0.821845       0.801685     0.00332657
           1320       0.825186       0.801703     0.00332409
           1321       0.828605       0.801724     0.00332164
           1322       0.832102       0.801747     0.00331921
           1323        0.83568       0.801772      0.0033168
           1324        0.83934       0.801801     0.00331441
           1325       0.843082       0.801832     0.00331206
           1326       0.846904       0.801866     0.00330974
           1327         0.8508       0.801903     0.00330745
           1328       0.854761       0.801942      0.0033052
           1329       0.858781       0.801985     0.00330299
           1330       0.862851       0.802031     0.00330082
           1331       0.866951        0.80208      0.0032987
           1332       0.871067       0.802132     0.00329663
           1333        0.87518       0.802186     0.00329461
           1334       0.879268       0.802244     0.00329265
           1335       0.883309       0.802305     0.00329074
           1336       0.887276       0.802368     0.00328889
           1337       0.891137       0.802435      0.0032871
           1338       0.894864       0.802504     0.00328537
           1339       0.898427       0.802576      0.0032837
           1340       0.901798        0.80265     0.00328208
           1341        0.90495       0.802726     0.00328052
           1342       0.907858       0.802804     0.00327901
           1343       0.910494       0.802884     0.00327755
           1344       0.912837       0.802966     0.00327614
           1345       0.914863       0.803049     0.00327476
           1346       0.916557       0.803134     0.00327341
           1347         0.9179       0.803219     0.00327209
           1348       0.918878       0.803305     0.00327078
           1349        0.91948       0.803391     0.00326949
           1350       0.919694       0.803477     0.00326821
           1351       0.919515       0.803563     0.00326692
           1352       0.918939       0.803648     0.00326561
           1353       0.917965       0.803733     0.00326429
           1354       0.916595       0.803816     0.00326295
           1355       0.914829       0.803898     0.00326157
           1356       0.912675       0.803978     0.00326015
           1357       0.910142       0.804056     0.00325868
           1358       0.907236       0.804132     0.00325717
           1359       0.903967       0.804206      0.0032556
           1360       0.900349       0.804277     0.00325397
           1361       0.896396       0.804344     0.00325229
           1362       0.892125       0.804409     0.00325054
           1363       0.887553        0.80447     0.00324873
           1364       0.882698       0.804527     0.00324685
           1365       0.877578       0.804581     0.00324491
           1366       0.872215        0.80463     0.00324291
           1367       0.866632       0.804675     0.00324086
           1368       0.860852       0.804717     0.00323875
           1369       0.854904       0.804753     0.00323659
           1370       0.848814       0.804785     0.00323439
           1371       0.842609       0.804813     0.00323215
           1372       0.836318       0.804836     0.00322987
           1373       0.829971       0.804854     0.00322757
           1374       0.823596       0.804868     0.00322525
           1375       0.817226       0.804877     0.00322292
           1376       0.810892       0.804881     0.00322058
           1377       0.804627       0.804881     0.00321824
           1378       0.798463       0.804876     0.00321591
           1379       0.792433       0.804867     0.00321359
           1380       0.786569       0.804854     0.00321129
           1381       0.780904       0.804837     0.00320901
           1382       0.775468       0.804815     0.00320676
           1383        0.77029       0.804791     0.00320454
           1384       0.765402       0.804762     0.00320235
           1385       0.760831        0.80473     0.00320019
           1386       0.756602       0.804696     0.00319807
           1387       0.752737       0.804658     0.00319599
           1388       0.749257       0.804618     0.00319393
           1389       0.746183       0.804576     0.00319191
           1390       0.743533       0.804532     0.00318992
           1391       0.741317       0.804487     0.00318795
           1392       0.739544        0.80444       0.003186
           1393       0.738219       0.804393     0.00318407
           1394       0.737346       0.804345     0.00318214
           1395       0.736925       0.804296     0.00318023
           1396       0.736953       0.804248     0.00317832
           1397        0.73742         0.8042      0.0031764
           1398       0.738318       0.804153     0.00317448
           1399       0.739633       0.804107     0.00317255
           1400       0.741346       0.804062      0.0031706
           1401       0.743437       0.804019     0.00316863
           1402       0.745887       0.803977     0.00316664
           1403       0.748669       0.803938     0.00316463
           1404       0.751756       0.803901     0.00316259
           1405       0.755119       0.803866     0.00316053
           1406       0.758727       0.803834     0.00315845
           1407       0.762549       0.803805     0.00315634
           1408        0.76655       0.803778     0.00315421
           1409       0.770698       0.803755     0.00315206
           1410        0.77496       0.803734     0.00314989
           1411       0.779304       0.803717      0.0031477
           1412         0.7837       0.803703     0.00314551
           1413       0.788119       0.803692      0.0031433
           1414       0.792534       0.803684     0.00314109
           1415       0.796916       0.803679     0.00313887
           1416        0.80124       0.803677     0.00313665
           1417       0.805483       0.803679     0.00313444
           1418       0.809626       0.803683     0.00313223
           1419       0.813649        0.80369     0.00313003
           1420       0.817533         0.8037     0.00312784
           1421       0.821266       0.803712     0.00312567
           1422       0.824837       0.803727      0.0031235
           1423        0.82824       0.803744     0.00312136
           1424       0.831467       0.803763     0.00311923
           1425       0.834514       0.803785     0.00311711
           1426       0.837376       0.803809     0.00311501
           1427       0.840054       0.803834     0.00311294
           1428       0.842548       0.803861     0.00311087
           1429       0.844861        0.80389     0.00310883
           1430       0.846998        0.80392      0.0031068
           1431       0.848965       0.803951     0.00310479
           1432       0.850769       0.803984     0.00310279
           1433       0.852418       0.804018     0.00310081
           1434       0.853924       0.804053     0.00309885
           1435       0.855292       0.804088     0.00309689
           1436       0.856534       0.804125     0.00309495
           1437       0.857659       0.804162     0.00309302
           1438       0.858675         0.8042      0.0030911
           1439       0.859595       0.804239     0.00308919
           1440        0.86043       0.804278     0.00308729
           1441       0.861187       0.804317      0.0030854
           1442       0.861877       0.804357     0.00308352
           1443       0.862507       0.804397     0.00308165
           1444       0.863088       0.804438     0.00307978
           1445       0.863627       0.804479     0.00307792
           1446       0.864132        0.80452     0.00307607
           1447       0.864608       0.804562     0.00307423
           1448       0.865059       0.804603     0.00307239
           1449       0.865491       0.804645     0.00307055
           1450       0.865909       0.804688     0.00306873
           1451       0.866313        0.80473     0.00306691
           1452       0.866709       0.804773     0.00306509
           1453       0.867094       0.804816     0.00306328
           1454       0.867465       0.804859     0.00306148
           1455       0.867821       0.804902     0.00305968
           1456        0.86816       0.804946     0.00305789
           1457       0.868477       0.804989      0.0030561
           1458       0.868771       0.805033     0.00305432
           1459       0.869035       0.805077     0.00305254
           1460       0.869261       0.805121     0.00305076
           1461       0.869442       0.805165     0.00304899
           1462        0.86957       0.805209     0.00304723
           1463       0.869638       0.805253     0.00304546
           1464       0.869639       0.805297      0.0030437
           1465       0.869562       0.805341     0.00304194
           1466       0.869399       0.805384     0.00304018
           1467       0.869142       0.805428     0.00303841
           1468       0.868781       0.805471     0.00303665
           1469       0.868306       0.805514     0.00303488
           1470       0.867706       0.805556     0.00303312
           1471       0.866967       0.805598     0.00303134
           1472        0.86608       0.805639     0.00302956
           1473       0.865035       0.805679     0.00302777
           1474       0.863826       0.805719     0.00302597
           1475       0.862441       0.805757     0.00302417
           1476        0.86087       0.805795     0.00302235
           1477       0.859103       0.805831     0.00302052
           1478       0.857134       0.805865     0.00301867
           1479       0.854956       0.805899     0.00301682
           1480       0.852565        0.80593     0.00301494
           1481       0.849957        0.80596     0.00301305
           1482       0.847126       0.805988     0.00301115
           1483       0.844071       0.806013     0.00300923
           1484       0.840789       0.806037     0.00300729
           1485       0.837284       0.806058     0.00300534
           1486       0.833562       0.806076     0.00300337
           1487       0.829626       0.806092     0.00300139
           1488       0.825486       0.806105     0.00299941
           1489       0.821152       0.806115     0.00299741
           1490       0.816638       0.806122     0.00299541
           1491       0.811959       0.806126      0.0029934
           1492       0.807133       0.806127     0.00299139
           1493       0.802182       0.806124     0.00298939
           1494       0.797126       0.806118      0.0029874
           1495       0.791992       0.806109     0.00298541
           1496       0.786805       0.806096     0.00298344
           1497       0.781593       0.806079      0.0029815
           1498       0.776379        0.80606     0.00297957
           1499       0.771188       0.806036     0.00297768
           1500       0.766048        0.80601     0.00297581
           1501       0.760981        0.80598     0.00297398
           1502       0.756012       0.805946     0.00297218
           1503       0.751158        0.80591     0.00297043
           1504       0.746441        0.80587     0.00296872
           1505       0.741877       0.805828     0.00296705
           1506       0.737475       0.805783     0.00296543
           1507       0.733247       0.805734     0.00296385
           1508       0.729201       0.805684     0.00296232
           1509       0.725346        0.80563     0.00296083
           1510       0.721688       0.805575      0.0029594
           1511       0.718225       0.805517       0.002958
           1512       0.714959       0.805457     0.00295665
           1513       0.711888       0.805395     0.00295534
           1514       0.709013       0.805332     0.00295408
           1515       0.706332       0.805266     0.00295285
           1516       0.703845       0.805199     0.00295166
           1517       0.701552       0.805131      0.0029505
           1518       0.699449       0.805061     0.00294938
           1519       0.697534       0.804991     0.00294829
           1520       0.695806       0.804919     0.00294723
           1521       0.694264       0.804846     0.00294619
           1522       0.692908       0.804773     0.00294517
           1523       0.691741       0.804698     0.00294417
           1524       0.690763       0.804624     0.00294319
           1525       0.689976       0.804548     0.00294222
           1526       0.689377       0.804473     0.00294126
           1527       0.688967       0.804397      0.0029403
           1528       0.688748       0.804322     0.00293935
           1529        0.68872       0.804246      0.0029384
           1530       0.688883       0.804171     0.00293745
           1531       0.689239       0.804095     0.00293649
           1532       0.689787       0.804021     0.00293552
           1533       0.690523       0.803947     0.00293454
           1534       0.691448       0.803873     0.00293354
           1535       0.692562       0.803801     0.00293253
           1536       0.693861       0.803729     0.00293149
           1537       0.695342       0.803659     0.00293043
           1538       0.696998        0.80359     0.00292935
           1539       0.698826       0.803521     0.00292823
           1540       0.700822       0.803455     0.00292709
           1541       0.702981        0.80339     0.00292592
           1542       0.705296       0.803326     0.00292471
           1543        0.70776       0.803264     0.00292347
           1544       0.710365       0.803204      0.0029222
           1545       0.713105       0.803146     0.00292089
           1546       0.715972       0.803089     0.00291954
           1547       0.718961       0.803035     0.00291816
           1548       0.722062       0.802982     0.00291675
           1549        0.72527       0.802932      0.0029153
           1550       0.728576       0.802884     0.00291381
           1551       0.731975       0.802839     0.00291229
           1552       0.735457       0.802795     0.00291074
           1553       0.739011       0.802754     0.00290915
           1554       0.742624       0.802715     0.00290754
           1555        0.74629       0.802679     0.00290589
           1556       0.749997       0.802645     0.00290422
           1557       0.753734       0.802614     0.00290253
           1558       0.757487       0.802585     0.00290081
           1559       0.761244       0.802558     0.00289907
           1560       0.764993       0.802534     0.00289731
           1561        0.76872       0.802513     0.00289554
           1562       0.772409       0.802493     0.00289375
           1563       0.776046       0.802476     0.00289194
           1564       0.779621       0.802462     0.00289013
           1565       0.783117       0.802449     0.00288831
           1566        0.78652       0.802439     0.00288649
           1567       0.789817       0.802431     0.00288466
           1568       0.792996       0.802425     0.00288282
           1569       0.796043       0.802421     0.00288099
           1570       0.798945       0.802419     0.00287915
           1571       0.801692       0.802418     0.00287732
           1572       0.804272        0.80242     0.00287549
           1573       0.806674       0.802422     0.00287366
           1574       0.808888       0.802426     0.00287184
           1575       0.810907       0.802432     0.00287002
           1576       0.812725       0.802438     0.00286821
           1577       0.814337       0.802446      0.0028664
           1578       0.815738       0.802454      0.0028646
           1579       0.816924       0.802464      0.0028628
           1580       0.817895       0.802473       0.002861
           1581       0.818651       0.802484     0.00285921
           1582        0.81919       0.802494     0.00285742
           1583       0.819513       0.802505     0.00285564
           1584       0.819624       0.802516     0.00285385
           1585       0.819528       0.802526     0.00285207
           1586       0.819228       0.802537      0.0028503
           1587       0.818732       0.802547     0.00284852
           1588       0.818042       0.802557     0.00284674
           1589       0.817164       0.802566     0.00284496
           1590       0.816105       0.802575     0.00284319
           1591       0.814872       0.802582     0.00284141
           1592       0.813474       0.802589     0.00283963
           1593       0.811917       0.802595     0.00283786
           1594       0.810209         0.8026     0.00283608
           1595       0.808358       0.802603     0.00283431
           1596       0.806375       0.802606     0.00283253
           1597        0.80427       0.802607     0.00283076
           1598       0.802055       0.802606     0.00282899
           1599       0.799738       0.802605     0.00282722
           1600       0.797329       0.802601     0.00282545
           1601       0.794838       0.802597     0.00282369
           1602       0.792274        0.80259     0.00282194
           1603        0.78965       0.802582     0.00282019
           1604       0.786977       0.802572     0.00281845
           1605        0.78427       0.802561     0.00281671
           1606       0.781542       0.802548     0.00281499
           1607        0.77881       0.802533     0.00281328
           1608       0.776086       0.802517     0.00281158
           1609       0.773382       0.802498     0.00280989
           1610       0.770713       0.802479     0.00280821
           1611       0.768094       0.802457     0.00280655
           1612       0.765544       0.802434      0.0028049
           1613       0.763078        0.80241     0.00280327
           1614       0.760712       0.802384     0.00280165
           1615       0.758464       0.802357     0.00280005
           1616       0.756351       0.802329     0.00279846
           1617       0.754389       0.802299     0.00279689
           1618       0.752594       0.802268     0.00279533
           1619        0.75098       0.802237     0.00279378
           1620       0.749562       0.802204     0.00279224
           1621       0.748355       0.802171     0.00279072
           1622        0.74737       0.802137      0.0027892
           1623       0.746621       0.802103     0.00278769
           1624       0.746117       0.802068     0.00278619
           1625       0.745867       0.802034     0.00278469
           1626       0.745877       0.801999     0.00278319
           1627       0.746154       0.801965     0.00278169
           1628       0.746697       0.801931     0.00278019
           1629       0.747508       0.801898     0.00277869
           1630       0.748587       0.801865     0.00277717
           1631       0.749931       0.801833     0.00277565
           1632       0.751533       0.801802     0.00277412
           1633       0.753384       0.801772     0.00277258
           1634       0.755475       0.801744     0.00277103
           1635       0.757795       0.801717     0.00276947
           1636       0.760328       0.801692     0.00276789
           1637        0.76306       0.801668      0.0027663
           1638       0.765977       0.801647      0.0027647
           1639       0.769062       0.801627     0.00276308
           1640       0.772299       0.801609     0.00276145
           1641       0.775669       0.801593     0.00275982
           1642       0.779155       0.801579     0.00275817
           1643        0.78274       0.801568     0.00275651
           1644       0.786404       0.801559     0.00275485
           1645        0.79013       0.801552     0.00275319
           1646       0.793898       0.801547     0.00275152
           1647       0.797691       0.801545     0.00274985
           1648       0.801497       0.801545     0.00274818
           1649         0.8053       0.801547     0.00274651
           1650       0.809083       0.801552     0.00274485
           1651       0.812831       0.801558      0.0027432
           1652       0.816533       0.801567     0.00274155
           1653       0.820176       0.801579     0.00273992
           1654       0.823747       0.801592     0.00273829
           1655       0.827234       0.801608     0.00273668
           1656       0.830624       0.801625     0.00273509
           1657       0.833908       0.801645     0.00273351
           1658       0.837078       0.801666     0.00273194
           1659       0.840123       0.801689     0.00273039
           1660       0.843036       0.801714     0.00272886
           1661       0.845807       0.801741     0.00272735
           1662       0.848428       0.801769     0.00272585
           1663       0.850889       0.801798     0.00272437
           1664        0.85318       0.801829     0.00272291
           1665       0.855297       0.801861     0.00272146
           1666       0.857232       0.801894     0.00272003
           1667        0.85898       0.801929     0.00271862
           1668       0.860537       0.801964     0.00271721
           1669       0.861899          0.802     0.00271582
           1670       0.863061       0.802036     0.00271444
           1671       0.864019       0.802073     0.00271307
           1672       0.864767       0.802111     0.00271171
           1673       0.865303       0.802149     0.00271035
           1674       0.865626       0.802187       0.002709
           1675       0.865739       0.802225     0.00270765
           1676       0.865641       0.802262     0.00270629
           1677       0.865331         0.8023     0.00270494
           1678       0.864811       0.802337     0.00270359
           1679       0.864086       0.802374     0.00270223
           1680       0.863159        0.80241     0.00270086
           1681       0.862037       0.802446     0.00269949
           1682       0.860723        0.80248      0.0026981
           1683       0.859219       0.802514     0.00269671
           1684       0.857533       0.802547     0.00269531
           1685       0.855673       0.802578     0.00269389
           1686       0.853647       0.802609     0.00269247
           1687       0.851459       0.802637     0.00269102
           1688       0.849116       0.802665     0.00268957
           1689        0.84663       0.802691     0.00268811
           1690       0.844011       0.802715     0.00268663
           1691       0.841268       0.802738     0.00268513
           1692       0.838414       0.802759     0.00268363
           1693       0.835456       0.802779     0.00268211
           1694       0.832406       0.802796     0.00268059
           1695       0.829276       0.802812     0.00267905
           1696       0.826079       0.802826     0.00267751
           1697       0.822825       0.802837     0.00267596
           1698       0.819529       0.802847      0.0026744
           1699       0.816202       0.802855     0.00267283
           1700       0.812861       0.802861     0.00267127
           1701       0.809519       0.802865      0.0026697
           1702       0.806187       0.802867     0.00266813
           1703       0.802879       0.802867     0.00266657
           1704       0.799605       0.802865       0.002665
           1705       0.796379       0.802861     0.00266344
           1706       0.793214       0.802855     0.00266189
           1707        0.79012       0.802848     0.00266034
           1708       0.787114       0.802839      0.0026588
           1709       0.784208       0.802828     0.00265726
           1710        0.78141       0.802815     0.00265574
           1711       0.778727       0.802801     0.00265422
           1712       0.776167       0.802786     0.00265272
           1713       0.773739       0.802769     0.00265122
           1714        0.77145        0.80275     0.00264974
           1715       0.769304       0.802731     0.00264827
           1716        0.76731        0.80271      0.0026468
           1717       0.765473       0.802689     0.00264535
           1718       0.763793       0.802666     0.00264391
           1719       0.762278       0.802642     0.00264248
           1720       0.760931       0.802618     0.00264105
           1721       0.759752       0.802593     0.00263963
           1722        0.75874       0.802568     0.00263822
           1723         0.7579       0.802542     0.00263682
           1724       0.757234       0.802516     0.00263542
           1725       0.756739       0.802489     0.00263403
           1726       0.756417       0.802462     0.00263264
           1727       0.756266       0.802436     0.00263125
           1728       0.756288       0.802409     0.00262986
           1729        0.75648       0.802382     0.00262847
           1730       0.756839       0.802356     0.00262709
           1731       0.757362        0.80233      0.0026257
           1732       0.758047       0.802304     0.00262431
           1733       0.758891       0.802279     0.00262291
           1734       0.759889       0.802255     0.00262151
           1735       0.761035       0.802231     0.00262011
           1736       0.762323       0.802208      0.0026187
           1737       0.763747       0.802186     0.00261729
           1738       0.765304       0.802165     0.00261587
           1739       0.766985       0.802145     0.00261444
           1740       0.768785       0.802125     0.00261301
           1741       0.770698       0.802107     0.00261157
           1742       0.772718       0.802091     0.00261012
           1743       0.774839       0.802075     0.00260867
           1744       0.777057       0.802061     0.00260722
           1745       0.779365       0.802048     0.00260576
           1746       0.781754       0.802036     0.00260429
           1747       0.784216       0.802026     0.00260282
           1748       0.786747       0.802017     0.00260134
           1749       0.789337        0.80201     0.00259987
           1750       0.791977       0.802004     0.00259839
           1751       0.794655          0.802     0.00259691
           1752       0.797363       0.801997     0.00259543
           1753       0.800091       0.801996     0.00259395
           1754       0.802827       0.801997     0.00259247
           1755       0.805559       0.801999     0.00259099
           1756       0.808279       0.802002     0.00258952
           1757       0.810976       0.802007     0.00258805
           1758       0.813638       0.802014     0.00258659
           1759        0.81625       0.802022     0.00258513
           1760       0.818798       0.802032     0.00258368
           1761       0.821268       0.802042     0.00258223
           1762       0.823646       0.802055      0.0025808
           1763        0.82592       0.802068     0.00257937
           1764       0.828079       0.802083     0.00257795
           1765       0.830112       0.802099     0.00257654
           1766        0.83201       0.802116     0.00257513
           1767       0.833762       0.802134     0.00257374
           1768       0.835362       0.802153     0.00257235
           1769       0.836802       0.802172     0.00257097
           1770       0.838074       0.802192      0.0025696
           1771       0.839171       0.802213     0.00256823
           1772       0.840092       0.802235     0.00256687
           1773       0.840838       0.802256     0.00256552
           1774       0.841407       0.802278     0.00256416
           1775       0.841803       0.802301     0.00256282
           1776       0.842031       0.802323     0.00256147
           1777       0.842098       0.802345     0.00256013
           1778       0.842012       0.802368     0.00255879
           1779       0.841782        0.80239     0.00255744
           1780       0.841417       0.802412      0.0025561
           1781       0.840925       0.802434     0.00255476
           1782        0.84032       0.802455     0.00255341
           1783       0.839614       0.802476     0.00255206
           1784        0.83882       0.802496     0.00255071
           1785       0.837951       0.802516     0.00254936
           1786        0.83702       0.802535     0.00254801
           1787       0.836042       0.802554     0.00254665
           1788       0.835028       0.802572     0.00254529
           1789        0.83399        0.80259     0.00254393
           1790       0.832943       0.802607     0.00254257
           1791       0.831898       0.802623      0.0025412
           1792       0.830869       0.802639     0.00253983
           1793       0.829866       0.802654     0.00253846
           1794       0.828898       0.802669     0.00253709
           1795       0.827976       0.802683     0.00253571
           1796       0.827109       0.802696     0.00253434
           1797       0.826303       0.802709     0.00253296
           1798       0.825565       0.802722     0.00253158
           1799       0.824902       0.802734     0.00253021
           1800       0.824319       0.802746     0.00252883
           1801        0.82382       0.802758     0.00252745
           1802       0.823406        0.80277     0.00252607
           1803        0.82308       0.802781      0.0025247
           1804       0.822846       0.802792     0.00252332
           1805       0.822703       0.802803     0.00252195
           1806       0.822653       0.802814     0.00252058
           1807       0.822697       0.802825     0.00251921
           1808       0.822835       0.802836     0.00251784
           1809       0.823063       0.802847     0.00251647
           1810       0.823378       0.802859     0.00251511
           1811       0.823777        0.80287     0.00251374
           1812       0.824261       0.802882     0.00251238
           1813       0.824825       0.802894     0.00251103
           1814       0.825464       0.802906     0.00250967
           1815       0.826173       0.802919     0.00250832
           1816       0.826949       0.802933     0.00250698
           1817       0.827787       0.802946     0.00250564
           1818       0.828679        0.80296      0.0025043
           1819       0.829618       0.802975     0.00250296
           1820       0.830598        0.80299     0.00250163
           1821       0.831615       0.803006     0.00250031
           1822       0.832661       0.803022     0.00249899
           1823       0.833725       0.803039     0.00249768
           1824         0.8348       0.803056     0.00249637
           1825       0.835879       0.803074     0.00249506
           1826       0.836949       0.803093     0.00249377
           1827       0.838003       0.803112     0.00249248
           1828       0.839033       0.803132     0.00249119
           1829       0.840029       0.803152     0.00248991
           1830       0.840981       0.803173     0.00248863
           1831       0.841882       0.803194     0.00248736
           1832        0.84272       0.803215      0.0024861
           1833       0.843485       0.803237     0.00248484
           1834       0.844172        0.80326     0.00248359
           1835       0.844771       0.803282     0.00248234
           1836       0.845278       0.803305     0.00248109
           1837       0.845686       0.803328     0.00247985
           1838       0.845986       0.803351     0.00247861
           1839       0.846175       0.803375     0.00247737
           1840        0.84625       0.803398     0.00247613
           1841       0.846206       0.803421     0.00247489
           1842       0.846042       0.803444     0.00247366
           1843       0.845752       0.803467     0.00247242
           1844       0.845335        0.80349     0.00247119
           1845       0.844791       0.803512     0.00246995
           1846       0.844119       0.803534     0.00246871
           1847        0.84332       0.803556     0.00246747
           1848       0.842395       0.803577     0.00246622
           1849       0.841349       0.803597     0.00246497
           1850       0.840182       0.803617     0.00246372
           1851       0.838901       0.803636     0.00246246
           1852       0.837513       0.803654      0.0024612
           1853       0.836026       0.803672     0.00245993
           1854       0.834444       0.803689     0.00245866
           1855       0.832771       0.803704     0.00245739
           1856       0.831014       0.803719     0.00245611
           1857       0.829185       0.803733     0.00245482
           1858       0.827293       0.803745     0.00245353
           1859       0.825347       0.803757     0.00245224
           1860       0.823356       0.803767     0.00245095
           1861       0.821328       0.803777     0.00244965
           1862       0.819274       0.803785     0.00244835
           1863       0.817203       0.803792     0.00244704
           1864       0.815124       0.803799     0.00244574
           1865       0.813044       0.803803     0.00244443
           1866       0.810973       0.803807     0.00244312
           1867       0.808924        0.80381     0.00244182
           1868       0.806905       0.803812     0.00244051
           1869       0.804922       0.803812      0.0024392
           1870       0.802981       0.803812      0.0024379
           1871       0.801089        0.80381      0.0024366
           1872       0.799248       0.803808      0.0024353
           1873       0.797465       0.803805       0.002434
           1874       0.795744         0.8038      0.0024327
           1875       0.794087       0.803795     0.00243141
           1876       0.792497       0.803789     0.00243012
           1877       0.790976       0.803782     0.00242884
           1878       0.789525       0.803775     0.00242756
           1879       0.788143       0.803766     0.00242628
           1880       0.786827       0.803757     0.00242501
           1881       0.785577       0.803748     0.00242374
           1882       0.784388       0.803737     0.00242247
           1883       0.783259       0.803727     0.00242121
           1884       0.782186       0.803715     0.00241995
           1885       0.781166       0.803703     0.00241869
           1886       0.780194       0.803691     0.00241744
           1887       0.779263       0.803678      0.0024162
           1888        0.77837       0.803664     0.00241496
           1889       0.777511        0.80365     0.00241372
           1890       0.776678       0.803636     0.00241248
           1891       0.775866       0.803622     0.00241125
           1892       0.775069       0.803606     0.00241002
           1893       0.774283       0.803591      0.0024088
           1894       0.773506       0.803575     0.00240758
           1895       0.772732       0.803559     0.00240637
           1896       0.771958       0.803542     0.00240515
           1897       0.771182       0.803525     0.00240395
           1898       0.770402       0.803508     0.00240274
           1899       0.769619        0.80349     0.00240154
           1900       0.768835       0.803472     0.00240035
           1901        0.76805       0.803453     0.00239916
           1902       0.767264       0.803434     0.00239797
           1903        0.76648       0.803414     0.00239679
           1904       0.765704       0.803395     0.00239561
           1905        0.76494       0.803374     0.00239444
           1906       0.764194       0.803354     0.00239327
           1907       0.763474       0.803333     0.00239211
           1908       0.762785       0.803312     0.00239095
